"CUST_ID","DIVIDED_SET","SIU_CUST_YN","SEX","AGE","RESI_COST","RESI_TYPE_CODE","FP_CAREER","CUST_RGST","CTPR","OCCP_GRP_1","OCCP_GRP_2","TOTALPREM","MINCRDT","MAXCRDT","WEDD_YN","MATE_OCCP_GRP_1","MATE_OCCP_GRP_2","CHLD_CNT","LTBN_CHLD_AGE","MAX_PAYM_YM","MAX_PRM","CUST_INCM","RCBASE_HSHD_INCM","JPBASE_HSHD_INCM"
21609,2,NA,2,2,0,0,0,200306,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
17007,1,0,1,2,12316,99,0,200306,4,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
1759,2,NA,1,3,22361,20,0,200407,2,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,7981,7877
13911,1,0,1,5,5536,99,0,NA,0,0,"",0,6,6,0,0,"",NA,NA,NA,NA,0,0,0
15804,1,0,2,1,9444,20,0,200306,11,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3404,3070
752,1,0,2,5,9133,99,0,200306,2,6,"2차산업 종사자",4486084,6,6,1,3,"사무직",0,0,NA,NA,4399,0,8944
19867,1,1,1,2,8703,99,0,200705,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
8146,1,0,1,2,51250,20,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,10887,10921
1616,1,0,1,3,19583,20,0,200011,1,3,"공무원",16995153,6,6,0,0,"",0,0,NA,NA,3758,5570,3758
10221,2,NA,1,2,17249,11,0,200306,13,3,"공무원",0,6,6,0,0,"",0,0,NA,NA,3110,6473,3110
14861,1,0,2,1,25694,20,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,7104,7085
15405,1,0,2,3,11391,40,0,200807,1,3,"사무직",0,6,6,0,0,"",0,0,NA,NA,3274,4417,3274
14644,1,0,1,3,5268,12,0,200306,3,3,"사무직",0,6,6,0,0,"",0,0,NA,NA,3644,2286,3644
19900,1,0,1,6,0,0,0,200801,1,3,"사무직",0,6,6,0,0,"",0,0,NA,NA,0,0,0
17235,2,NA,2,3,19444,20,0,200106,9,1,"주부",0,6,6,0,0,"",0,0,NA,NA,0,6010,5938
9766,1,0,1,4,13888,20,0,200306,11,3,"기업/단체 임원",0,6,6,1,1,"주부",2,20,NA,NA,6966,5253,6966
18582,1,0,1,5,7056,11,0,200306,3,2,"자영업",0,6,6,1,1,"주부",2,25,NA,NA,4733,5431,4733
13126,1,0,2,2,6245,12,0,200708,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4025,3986
3374,1,0,1,4,3888,20,0,200306,15,8,"학생",15754759,6,6,0,0,"",0,0,NA,NA,0,2813,2813
16958,1,0,1,2,4305,30,0,200306,12,5,"2차산업 종사자",0,6,6,0,0,"",0,0,NA,NA,2979,3032,2979
11166,1,0,2,4,12350,40,0,201409,11,5,"3차산업 종사자",0,8,99,0,0,"",0,0,NA,NA,3179,7379,3179
6594,1,0,1,2,9444,20,0,200907,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2669,2644
21505,1,0,1,2,0,0,0,200306,14,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
14831,1,0,1,2,15320,99,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
19617,1,0,1,6,19166,20,0,200402,9,5,"3차산업 종사자",0,6,6,1,1,"주부",2,30,NA,NA,0,5692,6343
17081,1,0,1,2,6271,99,0,200306,15,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
18624,1,0,1,5,5712,99,0,200306,14,5,"2차산업 종사자",62700,6,6,1,1,"주부",0,0,NA,NA,4351,0,4351
1515,1,0,1,7,34444,20,0,200103,9,3,"사무직",0,8,8,1,1,"주부",0,0,NA,NA,0,4464,9107
1727,1,0,2,1,6396,99,0,200403,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
10159,1,0,2,3,26666,20,0,200306,9,4,"의료직 종사자",9522598,6,6,0,0,"",0,0,NA,NA,3172,6193,3172
12879,1,0,1,3,10381,99,0,200407,3,2,"자영업",0,6,6,0,0,"",0,0,NA,NA,3854,0,3854
8830,1,0,1,0,16805,20,0,201004,5,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,6773,6746
8954,1,0,2,0,8703,40,0,201409,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5614,5605
290,1,0,1,6,12257,11,0,200306,15,7,"1차산업 종사자",0,6,6,1,1,"주부",0,0,NA,NA,0,3808,3887
3794,1,0,1,5,13489,99,0,200306,9,2,"자영업",0,0,0,1,2,"자영업",1,16,NA,NA,5728,0,11412
21881,1,0,1,1,0,0,0,200404,14,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
18134,1,0,1,1,10555,20,0,200306,4,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3963,3890
13340,1,0,1,3,0,0,0,201304,0,3,"사무직",0,6,6,0,0,"",0,0,NA,NA,4121,0,4121
6490,1,0,2,3,13888,20,0,200705,14,1,"주부",0,4,99,1,6,"2차산업 종사자",1,9,NA,NA,0,5269,4526
10548,1,0,1,1,2972,12,0,200311,15,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2964,2949
8183,1,0,1,1,30138,20,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,7847,7801
17633,1,0,2,5,6030,12,0,200702,7,1,"주부",0,6,6,1,7,"1차산업 종사자",1,31,NA,NA,0,5072,3802
17358,1,0,1,4,26250,20,0,200403,9,6,"2차산업 종사자",0,6,6,1,1,"주부",2,10,NA,NA,4641,6993,4641
19868,1,0,1,1,14861,20,0,200705,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5114,5238
17911,1,0,1,3,0,0,0,201305,0,3,"사무직",0,6,6,0,0,"",0,0,NA,NA,3764,0,3764
12437,1,1,2,3,9874,12,0,200306,1,5,"3차산업 종사자",14906876,6,6,0,0,"",0,0,NA,NA,3041,3587,3041
2050,1,0,1,5,23194,20,0,200909,6,4,"의료직 종사자",0,1,1,1,1,"주부",0,0,NA,NA,5923,6594,5923
20739,1,0,1,5,85138,20,0,200306,9,3,"기업/단체 임원",0,10,7,1,1,"주부",2,27,NA,NA,9588,12638,9588
3691,1,0,1,2,13502,12,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4241,4244
223,1,0,2,7,24027,20,0,200306,9,8,"1차산업 종사자",0,6,6,0,0,"",0,0,NA,NA,0,2206,2174
21532,1,0,1,2,8194,20,0,200306,13,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5756,5780
8224,1,0,1,5,9117,12,0,101,10,0,"",0,6,6,0,0,"",0,0,NA,NA,4458,5176,4458
8333,1,0,1,2,18611,20,0,199707,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,6929,7100
21715,1,0,1,4,8333,20,0,101,13,6,"2차산업 종사자",0,6,6,1,1,"주부",2,10,NA,NA,4399,3956,4399
5323,1,0,1,5,40000,20,0,200306,9,7,"1차산업 종사자",0,6,6,1,1,"주부",1,16,NA,NA,5665,10097,5665
316,1,0,1,6,11409,40,0,200306,4,6,"운전직",0,6,6,1,1,"주부",0,0,NA,NA,0,4435,9613
21968,1,0,1,8,18333,20,0,200504,2,3,"3차산업 종사자",0,6,6,1,8,"기타",0,0,NA,NA,0,2193,2436
2918,1,0,1,5,25416,20,0,200306,3,4,"공무원",5435100,6,6,1,1,"주부",1,25,NA,NA,5007,9295,5007
8683,1,0,1,1,25833,20,0,200705,15,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,9149,8878
11648,1,0,1,5,32887,11,0,200306,1,6,"운전직",0,7,7,1,1,"주부",2,26,NA,NA,5302,8001,5302
2003,1,0,1,2,7083,30,0,200810,1,8,"학생",0,5,99,0,0,"",0,0,NA,NA,0,2429,2468
14766,1,0,1,2,6547,11,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5317,5340
2470,1,0,1,7,2687,11,0,200306,14,7,"1차산업 종사자",47096333,6,6,1,7,"1차산업 종사자",0,0,NA,NA,0,1625,2798
2575,2,NA,1,6,11241,40,0,200306,5,2,"자영업",196740,9,9,1,1,"주부",0,0,NA,NA,0,0,4639
2419,2,NA,1,1,24305,20,0,200306,4,8,"학생",0,6,6,1,1,"주부",0,0,NA,NA,0,7136,7004
10831,1,0,1,3,20694,20,0,200612,14,3,"사무직",15125396,6,6,1,4,"전문직",2,9,NA,NA,3933,6573,7338
17769,1,0,2,0,0,0,0,200907,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
22280,1,0,1,2,27098,12,0,201004,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5612,5430
20364,1,0,2,8,11805,20,0,200306,7,1,"주부",0,6,6,1,8,"기타",0,0,NA,NA,0,1772,1765
11146,1,0,1,0,11527,20,0,201308,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5023,5052
3701,1,0,1,2,14166,20,0,200306,15,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3716,3639
771,1,0,1,5,10416,20,0,200306,12,3,"사무직",30000,6,6,1,1,"주부",0,0,NA,NA,5159,6072,5159
10305,1,0,2,2,16106,99,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
10701,1,0,2,2,14785,20,0,200505,2,3,"사무직",0,6,6,0,0,"",0,0,NA,NA,2734,7210,2734
19208,1,0,1,3,51666,20,0,200306,1,3,"사무직",15899391,0,0,0,0,"",0,0,NA,NA,3914,11167,3914
15288,1,1,1,2,25555,20,0,200606,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
3004,1,0,2,5,0,0,0,200306,2,4,"교사",6523498,6,6,1,3,"교육관련직",0,0,NA,NA,5277,0,10796
17684,1,0,1,2,38750,20,0,200801,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,10187,10153
21598,1,0,2,2,7083,20,0,200306,10,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2804,2783
10202,1,0,2,3,19583,20,0,200306,13,4,"의료직 종사자",0,6,6,0,0,"",0,0,NA,NA,3060,6069,3060
8659,1,1,2,2,47500,20,0,200701,9,8,"학생",9580200,6,6,0,0,"",0,0,NA,NA,0,10975,10885
7947,1,0,2,3,12638,30,0,200306,1,1,"주부",0,5,6,1,8,"학생",0,0,NA,NA,0,4012,6743
6146,1,0,2,2,0,12,0,200104,14,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,5158
4731,1,0,2,1,29755,20,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,7776,7876
1479,1,0,2,2,11773,40,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3934,3933
17295,2,NA,1,1,29444,20,0,200309,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,8229,8184
4789,1,0,1,7,20972,20,0,200306,9,8,"단순 노무직",287973,6,6,1,5,"2차산업 종사자",0,0,NA,NA,0,3964,3920
11757,1,0,1,5,0,13,0,200306,11,2,"자영업",0,2,2,1,2,"자영업",2,22,NA,NA,5217,0,9461
6204,1,0,2,3,9981,13,0,200402,11,1,"주부",0,6,6,0,0,"",0,0,NA,NA,0,5396,5327
4255,2,NA,1,1,4745,12,0,200704,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3517,3581
6484,1,0,1,1,22638,20,0,200703,5,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,6669,6669
22369,1,0,2,1,43750,20,0,201212,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,10203,10197
2120,1,0,1,2,41388,20,0,201101,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,9109,9485
1384,1,0,1,2,11111,20,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5678,5678
6208,1,1,1,5,35138,20,0,200402,8,3,"사무직",2529600,6,6,1,1,"주부",1,29,NA,NA,5661,0,5661
15921,1,0,1,6,0,0,0,200306,0,2,"자영업",0,6,6,0,0,"",0,0,NA,NA,0,0,0
10894,1,0,2,2,2186,13,0,200801,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4448,0
10475,1,0,2,3,34583,20,0,200104,9,4,"전문직",14307983,6,6,0,0,"",0,0,NA,NA,3378,7182,3378
21256,1,0,1,4,10000,20,0,200306,6,5,"2차산업 종사자",6213557,6,6,0,0,"",0,0,NA,NA,4260,2861,4260
2890,1,0,1,5,22777,20,0,200306,4,5,"2차산업 종사자",0,6,6,1,0,"",1,25,NA,NA,5254,7671,7395
12759,1,0,2,2,8666,11,0,200005,10,3,"사무직",0,6,6,0,0,"",0,0,NA,NA,2420,5515,2420
3655,1,0,1,2,3503,12,0,200306,14,8,"학생",0,6,6,1,1,"주부",1,6,NA,NA,0,4785,4776
2886,1,0,2,5,12247,12,0,200306,1,8,"3차산업 종사자",0,9,9,1,5,"2차산업 종사자",1,35,NA,NA,2860,6490,6540
14830,1,0,2,2,14444,20,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4133,4065
21156,1,0,2,4,0,0,0,200306,1,3,"사무직",1697500,6,6,0,0,"",0,0,NA,NA,4410,0,4410
22072,1,1,2,3,4131,12,0,200609,2,3,"사무직",0,6,7,0,0,"",0,0,NA,NA,2771,2982,2771
14623,1,1,1,3,16492,99,0,200306,4,4,"전문직",0,6,6,0,0,"",0,0,NA,NA,4111,0,4111
19423,1,0,1,6,7233,40,0,101,15,5,"2차산업 종사자",0,2,99,1,1,"주부",2,32,NA,NA,0,4580,6355
15353,1,0,1,1,12083,30,0,200705,1,8,"학생",0,6,99,0,0,"",0,0,NA,NA,0,2830,2842
5705,1,0,2,3,18055,20,0,200306,9,2,"자영업",6358064,6,6,0,0,"",0,0,NA,NA,3523,4974,3523
17275,1,0,1,1,27777,30,0,200302,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,6533,6596
20139,1,0,2,0,0,0,0,201408,7,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
20350,1,0,1,1,0,0,0,200306,14,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
2519,1,0,2,6,48877,11,0,200306,16,1,"주부",28069400,6,6,1,3,"3차산업 종사자",0,0,NA,NA,0,9301,8632
22204,1,0,1,4,0,0,0,200902,0,0,"",0,6,6,0,0,"",0,0,NA,NA,4494,0,4494
8162,1,0,1,2,33750,20,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,7092,6856
9897,2,NA,2,4,17222,20,1,200306,4,2,"3차산업 종사자",28443514,6,6,1,6,"운전직",1,23,NA,NA,3784,5566,8526
20341,1,0,1,1,12222,20,0,200306,2,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4048,4015
7173,1,0,1,6,8390,30,0,200306,9,3,"공무원",88120,10,10,1,1,"주부",0,0,NA,NA,0,4714,5093
5796,1,1,1,3,16813,99,0,200306,4,8,"학생",21376980,6,6,0,0,"",0,0,NA,NA,0,0,3546
9416,1,0,1,5,8258,12,0,200306,10,6,"2차산업 종사자",0,6,6,1,8,"3차산업 종사자",2,31,NA,NA,4458,5131,7998
8043,1,0,1,2,10833,30,0,200306,4,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5609,5740
19338,1,0,1,2,4583,20,0,200306,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5200,5228
17680,1,0,2,1,35138,20,0,200801,2,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,10104,10102
15231,1,0,2,2,14444,20,0,200509,15,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3979,3981
12611,1,0,1,1,4706,11,0,200306,13,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2725,2586
10359,1,0,1,1,10555,30,0,199602,1,8,"학생",0,6,6,0,0,"",NA,NA,NA,NA,0,3472,3452
3629,1,0,2,2,6111,20,0,200306,11,1,"주부",0,5,99,1,3,"사무직",1,3,NA,NA,0,5712,2983
14483,1,0,1,4,31527,20,0,200306,9,3,"사무직",0,6,6,1,3,"사무직",0,0,NA,NA,4795,7820,8356
11047,1,0,2,2,11619,11,0,201101,11,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
6726,1,0,1,0,0,0,0,201305,2,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
14877,1,0,1,1,8926,99,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
2446,1,0,2,8,15277,20,0,200306,5,1,"주부",0,6,6,0,0,"",0,0,NA,NA,0,2038,1909
20111,1,0,1,4,0,0,0,201212,1,3,"사무직",0,6,6,0,0,"",0,0,NA,NA,4774,0,4774
11558,1,0,1,6,13131,12,0,200306,10,6,"운전직",0,6,6,1,1,"주부",0,0,NA,NA,0,4634,5646
14841,1,0,1,2,8368,70,0,200306,4,8,"학생",72600,6,6,0,0,"",0,0,NA,NA,0,0,0
20677,1,0,2,5,15000,20,0,200306,7,1,"주부",0,6,6,1,3,"사무직",0,0,NA,NA,0,7095,4640
1417,1,0,1,2,0,0,0,200306,1,8,"학생",0,5,99,0,0,"",0,0,NA,NA,0,0,0
2420,1,0,1,1,9166,20,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3692,3677
2566,1,0,1,6,30000,20,0,200306,11,2,"자영업",11191947,6,6,1,8,"기타",0,0,NA,NA,0,8238,8046
18259,1,0,1,6,7455,40,0,200306,15,2,"자영업",0,6,6,1,2,"자영업",0,0,NA,NA,0,4065,7319
5964,1,0,2,2,4437,13,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3581,3555
10307,1,0,1,2,24573,99,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
4288,1,0,2,1,7440,12,0,200710,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3423,3373
22044,1,0,1,2,10000,30,0,200604,2,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3570,3454
18818,1,0,2,4,6527,30,0,200306,2,1,"주부",2538121,7,8,1,2,"자영업",1,17,NA,NA,0,4204,5295
2089,1,0,2,1,37073,11,0,201003,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,7486,7047
8336,2,NA,2,2,52083,20,0,200101,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,9176,8702
10581,1,0,1,3,5184,99,0,200402,16,2,"자영업",0,6,6,1,1,"주부",0,0,NA,NA,4646,0,4646
10190,1,1,1,3,25694,20,0,200306,2,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5570,5483
8593,1,0,1,1,12192,20,0,200512,15,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3982,0
18431,1,0,2,5,7710,40,0,200306,15,1,"주부",0,6,6,1,2,"자영업",1,22,NA,NA,0,5394,5352
2422,1,0,1,1,4216,99,0,200306,10,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
12494,1,0,2,2,27222,20,0,200306,5,8,"학생",13230720,6,6,0,0,"",0,0,NA,NA,0,6974,6636
19290,1,1,1,2,4861,20,0,200306,15,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4441,4396
12415,2,NA,2,3,17222,20,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4825,4742
17274,1,0,1,1,9493,11,0,199907,15,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3305,3264
8019,1,0,2,3,12935,40,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
12914,1,1,1,4,7361,20,0,200412,14,6,"2차산업 종사자",0,6,6,1,1,"주부",2,10,NA,NA,4360,3703,4360
3632,1,0,2,2,8572,12,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3135,3082
9121,1,0,1,1,9861,20,0,200306,14,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
15046,2,NA,1,1,21666,20,0,199608,4,8,"학생",0,6,6,0,0,"",NA,NA,NA,NA,0,5813,5598
185,1,0,1,1,11111,20,0,200306,6,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3561,3561
20375,1,0,1,7,6063,12,0,NA,0,0,"",0,6,6,0,0,"",NA,NA,NA,NA,0,5333,0
5953,1,0,1,2,9583,30,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3510,3481
4421,1,0,2,0,0,0,0,201007,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
9554,1,0,2,5,9062,11,0,200306,9,1,"주부",0,6,6,1,3,"사무직",2,27,NA,NA,0,0,6101
17361,1,0,1,6,6030,12,0,200403,9,6,"2차산업 종사자",0,6,6,1,1,"주부",1,35,NA,NA,0,3394,5138
10655,1,0,1,1,0,0,0,200411,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
13589,1,0,2,7,5745,12,0,200306,9,1,"주부",0,6,6,1,7,"1차산업 종사자",0,0,NA,NA,0,1631,1622
9403,1,0,1,5,10416,20,0,200306,16,5,"2차산업 종사자",0,6,6,1,1,"주부",3,28,NA,NA,4519,5180,4519
5905,1,0,1,2,17733,99,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
5992,1,0,1,1,5972,30,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3132,3068
10236,1,0,1,2,10000,40,0,200306,12,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2551,2528
10774,1,0,2,2,9768,20,0,200603,5,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5625,5563
10196,1,0,1,3,0,11,0,200306,14,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,3896
3690,1,0,2,2,23637,12,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4769,4675
18114,1,0,1,1,3546,12,0,200306,2,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3413,3361
4442,1,0,1,3,12500,30,0,201103,1,0,"",0,6,6,0,0,"",0,0,NA,NA,3555,0,3555
5919,1,0,1,2,22500,20,0,200306,11,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,6160,0
14054,1,0,1,5,11818,40,0,200306,13,2,"자영업",9381700,6,6,1,2,"자영업",2,24,NA,NA,5265,6640,10383
1378,1,0,2,2,8333,20,0,200306,5,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2359,2351
5898,1,0,1,2,10243,99,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
5914,1,0,1,2,6314,13,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5360,5191
14995,1,1,2,3,22966,30,0,200009,1,4,"교육관련직",0,6,7,1,4,"전문직",0,0,NA,NA,3789,7294,7226
5772,1,0,1,3,24166,20,0,200306,9,3,"사무직",22511993,6,6,0,0,"",0,0,NA,NA,3851,5589,3851
4713,2,NA,2,1,36666,20,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,9528,9528
11762,1,0,1,5,21944,20,0,200306,4,5,"2차산업 종사자",0,6,6,1,5,"2차산업 종사자",2,23,NA,NA,4320,8307,8447
6608,1,0,2,1,21388,20,0,200909,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4967,4940
17036,1,0,2,2,15555,20,0,200306,13,8,"학생",0,5,99,0,0,"",0,0,NA,NA,0,4935,4827
2576,1,0,1,6,9820,30,0,200306,4,5,"2차산업 종사자",0,6,6,1,1,"주부",2,33,NA,NA,0,3591,4390
11646,1,0,1,5,11898,99,0,200306,16,4,"전문직",0,7,7,1,2,"3차산업 종사자",1,32,NA,NA,4642,0,8806
14044,1,0,1,5,19861,20,0,200306,12,6,"운전직",0,6,6,1,3,"3차산업 종사자",2,25,NA,NA,5161,8969,9219
4729,1,0,1,1,31527,20,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,6076,6149
549,1,0,1,5,55555,20,0,200306,9,3,"기업/단체 임원",470100,6,6,1,1,"주부",2,28,NA,NA,9354,11437,9354
17765,1,0,2,0,38888,20,0,200906,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,9778,9813
4453,1,0,2,3,40000,20,0,201107,6,5,"3차산업 종사자",0,6,6,0,0,"",0,0,NA,NA,3520,0,3520
2411,1,0,1,1,752,40,0,200306,10,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2654,2655
14896,1,0,1,6,0,0,0,200306,10,8,"단순 노무직",0,6,6,1,8,"단순 노무직",0,0,NA,NA,0,0,0
3285,1,0,1,4,0,0,0,200306,9,8,"학생",14052427,6,6,0,0,"",0,0,NA,NA,0,0,0
14820,1,0,1,2,16666,20,0,200306,6,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4216,4255
9382,1,0,1,6,5779,99,0,200306,14,2,"자영업",0,8,8,1,2,"자영업",3,29,NA,NA,5267,0,11852
21623,1,0,1,2,17361,20,0,200306,2,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4504,4445
1313,1,1,2,3,10833,30,0,200306,3,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4144,3968
432,1,0,1,6,20833,20,0,200306,16,6,"2차산업 종사자",0,6,6,1,1,"주부",0,0,NA,NA,0,7608,7230
1866,1,0,1,1,18611,20,0,200512,6,0,"",0,6,6,0,0,"",0,0,NA,NA,0,0,0
8813,1,0,1,2,9423,99,0,200912,3,8,"학생",3538834,6,6,0,0,"",0,0,NA,NA,0,0,0
15378,1,0,1,3,32631,11,0,200710,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,7059,6944
18356,1,0,1,6,10000,20,0,200306,13,6,"운전직",0,6,6,1,5,"3차산업 종사자",1,35,NA,NA,0,4984,0
6329,1,0,2,3,10416,20,0,200504,7,3,"단순 사무직",0,6,6,0,0,"",0,0,NA,NA,2638,3431,2638
13758,1,0,1,6,13333,20,0,200306,4,5,"3차산업 종사자",0,7,7,1,5,"2차산업 종사자",0,0,NA,NA,0,4987,5022
5999,1,0,1,1,27873,20,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,6268,6231
17051,1,0,2,2,2173,12,0,200306,4,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5021,5342
6723,1,0,1,1,6522,99,0,201304,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
19394,1,0,1,1,12076,99,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
6115,2,NA,2,3,13553,99,0,200301,17,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
16268,1,0,1,5,8141,11,0,NA,0,0,"",0,6,6,0,0,"",NA,NA,NA,NA,0,5442,0
10263,1,0,1,2,29444,20,0,200306,4,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
17851,2,NA,1,1,41388,20,0,201111,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,6523,6735
19837,1,1,2,2,12083,20,0,200701,6,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3638,3720
19268,1,0,1,2,48194,20,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,10397,10275
11177,1,0,1,5,24166,20,0,199910,9,3,"사무직",0,6,6,1,1,"주부",2,26,NA,NA,5490,8666,5490
15318,1,0,1,1,25833,20,0,200611,3,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,7367,7206
10494,1,0,2,2,12487,20,0,200108,12,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4361,4380
17648,1,0,1,3,6842,40,0,200704,13,3,"사무직",0,6,6,0,0,"",0,0,NA,NA,3881,3117,3881
